X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,target_1,target_2
0.636649696669833,-0.31426126217336947,0.4882023427951546,5.0,0.7327042504306881,-1.1767578612681797,-0.8752246214310946,-2.002354858331437,70.88388502062465,117.60981974504166
-0.045800932879907774,-1.9145472726324448,1.6317736572538282,2.197491822280144,-0.9670395024612344,1.6676929840609058,0.905366373374081,5.0,88.05374064909408,252.38102009545568
0.6536515750927099,-0.640680831367329,1.3985240492335305,2.89353822034804,-1.977340794772402,-1.9634457978300663,2.34185264103031,-2.554203163985411,47.11129074282281,59.477689097907586
1.458336178637468,-1.5258968709155665,0.7911168165908586,-2.062909982143199,-0.33032237022209504,-0.17680960238757423,0.06628915012007125,-2.3771278180055955,25.298482364200208,-2.263666291510941
-0.16433104336197696,1.2513242916691392,1.1721402144120745,2.952080125817237,-0.6800771500697473,-0.753726655437552,-0.6720562639007501,1.9817763991845991,39.294768860805256,62.25417562744426
-0.1947884184070056,2.0600554702559326,-0.6585200714179791,4.35088541808151,-0.16179544959322362,0.494151661075913,1.982985127650984,0.392172467933139,62.20073154668502,128.62544285806806
1.6687321375101647,-1.6757540965114548,-0.5635159193227919,-1.8995768307797083,-0.6650296992100996,1.44455080621764,0.021292393082727207,-1.083021585783377,26.896175510874613,13.807983282894844
0.8309519093211057,1.7200553694826046,-0.567069933122192,0.168982041523566,0.6773293039158058,-0.8352200560339615,0.7289484959946089,-1.946825209153654,19.400082015977855,18.336368687788234
-0.3645191144030186,0.08075997263807334,-0.5726703466696211,0.2891893482892489,-0.13389554128510453,-0.02090995676001911,0.27759778922812695,-2.8074998297151263,11.341476057142463,-12.556470716492791
0.48903652242990786,-0.9793619215311495,-0.6082293299723524,-1.1853719559010807,0.00848678234680808,2.0778590513852886,-0.41584109138356995,5.0,58.98805065010973,235.01741779978246
-0.3316782862490297,-1.700611673825022,-0.27487773170137586,-0.4902888095691147,0.1690821643228219,1.1095651662995798,-0.38269664239828716,1.4728015703614763,15.699343932772306,8.079402434985441
-0.4459697931010169,-0.08080853341840459,-0.806165647394637,0.46615916336370833,0.18410230815570255,1.589759159783543,-0.8194136955430005,4.191954923647787,37.00504535841109,141.94289430282504
0.44948835882856064,1.269601205519011,0.22979125690011357,-1.2502487510999054,0.05855475261593804,-0.21465393003475275,-0.67058906979518,2.475247874434646,20.889039079389104,42.36399502357873
-1.9821990264667546,0.7733918816072392,-1.033755153061666,2.1828708226625095,0.500199767637844,-1.1226112228624334,0.6069383876701715,0.5722325021800792,24.866572541753946,19.548762475187836
-1.5513214521965077,-1.8107725457236297,-0.6293004632884518,-2.2996586039856433,-0.971476021491351,-0.3332842236954996,1.226159372087742,-1.6866186012589923,34.57651616405277,-5.811262319067179
-0.5424964508947079,-1.7719484426688263,-0.2843311555765383,-1.113444126976087,1.374306143189639,0.8499676735558879,0.5234293843298674,-2.1127600968405615,21.942699081423367,1.5532288570900814
-1.0779729206958686,-0.21462173428411843,0.5640428101495598,1.0768631051061133,-0.3337536051628677,-1.5717056523791793,-0.36081069114489805,3.113560270365389,29.09893566602789,66.513593628569
0.2658587491898417,-0.8509623004200181,0.4741617020951499,5.0,-1.3035911832430256,-0.8999774711859008,-0.8033394734660122,-1.3946025318209943,58.20204410770301,116.28952157766689
-0.9400588063406429,-0.8872070034278885,0.07932186025297622,2.1948839293991704,0.33149106064380573,-1.944809177989038,-0.8608422139001715,-2.0253508047263664,30.282801668721078,10.469961514909729
-1.3698871066951,-0.7945668281533189,-0.6996466373278505,-0.3093071288284648,-1.025123006870713,-0.26665207423410897,-0.5347196175932576,-1.8400815719386834,14.855037111794767,-2.053306642126567
1.517932317725104,1.2621376459210771,-0.2296327928288715,-0.9342219193893231,0.5853122609688847,1.3261277185802007,-0.43540853962629256,3.4339404464010537,43.58188903287357,100.87846452592636
-0.28314630088039355,1.7537855292591675,-0.8147436836697625,-1.3508476650103975,2.154336280664028,-1.8884602846723653,-0.027447343842475554,-2.0169289661749685,21.689585640782678,42.053052713644604
0.06509274546182556,-0.34020949206810913,-0.3627014820629047,-1.1688836878164504,-0.8247352010991713,0.6797110316850485,-0.9424794570029915,-1.2612942202552406,8.766316543187077,3.743710143080307
-1.2105211503522704,1.4316767505954273,-0.3352198591493211,-2.81159330321098,0.40638489963450924,1.8437692756518955,3.5205776274444287,-0.6692330077448655,58.83545858954081,124.61477171290608
-0.3716284075151115,-0.7419055344235478,-1.0685885627792833,5.0,-1.7728600304607662,-1.087653809443426,-0.5309054884227263,-0.1144416828885426,48.52578487394265,120.99231986490088
0.1545549566772693,-0.009736257506401391,-0.7051787353771904,-0.8235348946580185,0.4954855020133917,0.7972719535929116,1.008118238140199,-2.085255354781437,10.990504899605734,3.2666071842414994
-1.1471932296054828,-1.1007737270834117,2.0811140877241603,-2.1229338791430004,-0.9482911041728675,2.030137357793356,-0.027358950854602687,-0.8428066926096207,28.97459046945137,46.134117150743364
0.3877011510174981,0.4213851840230184,2.120084275255775,0.3209911863328076,-0.6018421838926886,1.8411746266078215,-0.7747957528621175,1.9718865638998617,27.384607747137334,57.33231492446589
-0.5392868926457633,1.9106840156414886,-0.4969952211053437,-2.034201923463338,-1.0235067267520566,-1.0388369011366718,0.7836151297008385,5.0,77.34603222180444,243.10100395653328
-0.3939730063131173,0.5843829357990638,-1.0398327673501515,1.6395348566764023,0.6589212710810266,-1.6083142507832149,0.1743408192134891,-2.3057132869877925,17.86425642293998,3.4968598023799493
-0.6274442659717314,-0.4440544919923326,-0.7958683337461583,-2.0728055777028933,1.085440169453914,-1.2831328690599764,-0.18022950358862255,-2.1432480184467293,16.711686925090063,2.6897117033545137
1.6854197771211787,0.5850693830255104,-0.7040540591419707,1.2941497488383205,0.02862249153126451,0.7823702177699391,-0.14346269797996242,-2.00507052411864,23.9218344547396,14.354080715514147
0.026425087522594006,-1.413172358432641,2.0964784324940093,-1.3880398021046159,-0.7598806812874943,1.0313709595419227,-0.9980884893839513,1.2093819394765166,19.743234718425104,31.172743664387816
-0.9929913349856263,1.5179856190247893,-0.8990193015213466,-0.2645235475897776,1.569381046096165,0.6865874570480895,0.018115603798816354,-2.2187683270532896,21.68175632571936,21.467012928796393
0.7742262658732516,-0.15805135556332645,0.4474604595332775,1.417239637900312,-0.7122856622384464,-0.7416324213758494,1.5956677452495938,-0.8530432871621847,13.732402645229454,22.46329346552492
-1.063444973642019,-0.2950476306543872,-0.9159103534268769,-1.6819153682005688,-2.1660929230952917,-1.2529549239100994,-0.999626988028835,-0.8942770890252563,26.683965166035957,-6.826519115211242
0.08628702870452128,0.4997480306648966,3.0915684932833627,1.2738616136201322,0.44876778375301046,0.29257758443344684,-0.8282514126804575,5.0,76.934239007666,289.1426636583789
-2.106107611900758,0.4717361429746794,-0.8031041817561047,-2.8849040405268096,-1.0788816308189477,-0.0032281270586176913,1.478733492112896,-1.484762718654081,36.245197985954775,4.581497201480691
-1.3057408670424333,-1.7372351730314497,0.4910367813236678,4.277591062169748,1.0422895404216652,0.6423961499968402,-0.5457681291120279,-1.5104960602757496,66.50748996269006,80.14382743111915
0.30157106613033896,0.7004850652661215,-0.591132822233211,1.9190483554039446,-0.5060941878658194,-0.23403915906801961,0.10436574440496775,1.2000538730531478,13.945332780724803,20.432162774425258
0.9068593491411974,-0.841859619780581,-0.057391933297091594,-0.970529167786052,0.747076601425984,-0.6914017511298746,-0.23924416876538562,0.15850939486723967,5.638907833991692,6.119145092212449
0.1254798549030765,1.0184064215625654,-0.6141642179207698,2.6809939167939554,1.2155340424971781,-0.9324115592170703,-0.1367008171045337,-1.701919080326089,27.795119706669126,32.970374061117894
-0.007780199045110958,1.5120172008816004,-0.9308842476292017,2.224791621328507,-1.2773400755946116,-1.2094428199849938,-0.43431222105264267,3.60377353222395,43.236885740710434,118.26066853436308
-0.3049545425393595,1.1999295091700761,1.858835556297958,-0.6990577172507693,-0.5753640379688956,-0.9943848096826196,-0.48535654517014687,-2.5523962193203267,27.918271240209457,14.112580740207438
-1.4957847203615093,0.239566318506266,1.5323690465772706,-0.6881979813501297,-0.03443547574846862,-1.6254768241086526,-0.9263926387366267,-0.7608602562928577,18.166904987852213,9.700944450141762
-0.6314782146460414,-0.07098468569907446,1.3106779336996142,-2.176494567653024,1.6951685718084812,-0.7493046024129374,0.5803717829503741,-0.980635574998245,10.987233928572692,22.030832094532602
-0.3954064831184455,-1.2808027120305256,-0.08473311982551547,-0.7743731188520548,-0.8442118667629562,-1.822093372522196,0.2809948425085763,-0.9564399394336233,12.850347527254781,-0.9566634220695074
0.8994830105204907,0.9846066464857488,0.578360927081205,-2.49751392428302,-0.6452731087879783,-1.117723132814114,0.10889618326743412,-1.8602493316444986,26.489737945422014,5.851212028877537
0.49127232454105096,-0.8926849218368796,-0.8188573323118302,1.166779755963871,0.26545722677588185,1.015174628172499,-0.005509474959626365,-0.9363301041458928,10.996784851284884,9.03968234015798
-1.6250310199479887,-0.12294856149149824,-0.5498168107734128,1.4219439678359822,-0.5740665283195462,-0.6172251843706085,-0.8291743453313791,-0.07638548123108012,12.346854111189252,5.927183614895861
0.26152769924384206,-0.9217903109638028,-0.7780487525413055,-2.9883930472289912,0.17969424134761963,0.7824043133707549,-0.9927100091302696,-2.899512167894999,38.087053426397695,-16.57134652105655
-0.34550192707257565,-1.5484127911061976,-0.0443030059309829,3.583324049649393,-1.3924578467510016,0.9911856536075271,0.6957258214896703,-1.3545793915898148,33.69185548029663,49.27284192259908
-0.6275189816776848,0.4574432614993645,-0.5213707487328163,-1.6038245021469921,2.2263934186459418,0.5117552402105847,-0.2719975102371568,-1.8573206974753773,17.143650849474934,30.907765696015172
0.6377436654232586,-1.8365841310232824,-0.7554598345846357,5.0,-1.2433067173651655,1.7848707656340006,-0.41646305266800254,5.0,101.15384566328119,340.7950460111475
0.9759690071114089,0.9397540570122922,-0.16042586820638763,-0.27928066925256056,-0.2633689958363024,-1.9860889320236585,-0.8460438671114999,0.4154441359319112,16.4348302480643,5.703346802626006
0.8641177823223934,-0.6463194277775026,0.39264922907480976,3.6419347034579843,-0.07600585554261144,1.032957167185042,-0.8202114069280348,-1.8514466643288818,42.45374191140968,56.65628895745826
-0.841772930321783,-2.109947507288311,-0.46621101071007326,-2.2331898661756853,1.7717920596775918,1.9059731977273722,-0.5643496460677573,-1.5620994519710694,40.35461590677716,17.097187538613024
-0.1919394739252781,0.06657069965030589,-0.9801588771364063,-1.3611376169906506,-1.297345551103559,1.5266544473733261,0.8012138029088742,-1.0214595524849501,13.778994812494709,11.416087020963586
0.3856234468630072,-1.6907964506590316,-0.9827215366533052,-1.7193560565310133,1.8344939337642148,-1.1395009873549216,1.74974635338977,-1.5880702351145082,20.978563582452928,29.412478384162647
0.9384836939137486,-0.9466414051677418,-1.012101716617979,-2.6975059808933604,0.886697528368987,-0.6915817841132222,1.3237237769173555,0.619054184724382,25.611287113738463,14.420686556609466
-0.4020043667804555,0.7561140607481045,-0.562073255063409,-2.3510148801283517,0.40088911421956364,-1.26757698452952,1.426473177188222,4.756125914728024,69.08432090418496,205.2520221889693
-0.4705132387268247,-1.7722939760305616,0.04230737474123948,-0.9654927308238032,-0.8651159458668137,0.3071946301104689,1.3281052463468048,-1.3419292269988083,15.51836577795594,2.0970451606727476
-0.9914584039688179,1.4753264902600804,-0.10390839687717227,0.15066541803388173,0.5231197986248337,1.062284040315565,-0.22267140431820046,5.0,57.962226572826374,233.61648960891867
-1.3701780019584808,-1.9653095462703318,0.3298927509076989,-2.195648554777401,-0.6966015437797008,-0.7653594146686783,-0.7066377380174869,-1.1581469627375613,29.671873097176807,-7.5738099781376675
0.7762817282538848,-1.0658259526531508,-0.4860634167526826,-1.4547574107504275,1.287596138931881,0.12720470312109888,0.6695607297165779,0.06158266442820869,11.33041195429528,12.55909951949327
