f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,target_0,target_1
-1.756177893925296,-1.3351875754129043,2.1062031108540387,-0.6522373318314292,-0.6291158610734051,0.4058287977919465,-0.01783503277589299,0.8362761017149672,-1.0403649082100899,-0.19185062869416486,-69.83905420191186,-199.45450224358237
-1.338198886416843,-0.08780988292787406,-0.2135574551731175,-1.1146880849166334,2.240287762669641,0.3326600905854177,-1.509499898222486,1.283353875225314,0.4871656127307529,-1.8007019842583318,-31.926910508785095,-51.44141560990991
-1.8932062774258898,0.3781314111185834,-2.021846526608379,0.4970237053474005,-1.504733981012603,-0.5464055522351516,0.7702390496283872,-0.07237033726373109,-1.1004058199350595,0.41715207772261687,-202.31862778145887,-415.53654397779684
-2.419054597474223,1.227400148979124,0.06890037046540169,-1.2258952136435661,-1.6569911182801442,0.4265170052444401,-0.6004541329001858,-0.2714231383693174,-0.33883516616972464,-1.5478254149029183,-185.6235585598171,-295.80501157799154
-0.029574394267314136,-0.08627437663516078,0.7150649358281609,0.8343750106813409,1.1864476448763928,-1.729873861695334,-0.3271827316170716,-0.2308284116049205,-1.0168710887204422,1.9321522478986504,-127.71736970592787,-48.55422432413181
1.8174644139456722,-1.8436138893157399,-0.13693107142232935,0.476567570740165,0.762467153844571,1.4408186764366073,0.33714235954084426,-0.13295240572991562,1.425695885123543,-0.781557458453699,187.6426498560688,238.12236572640782
0.2878255642449793,2.718860736769518,-0.4637061316368338,-0.7895198181164508,-0.7901093150350551,0.329181097098586,0.12191827915566325,1.011520020450188,0.35692818207421684,-0.5754969932857301,216.2650792976468,273.886272916836
1.1406083623265428,-0.2837908619792192,-1.6039872385121157,-1.0464858184056844,0.30544743656780504,1.1357702294281937,-1.0809108283717572,0.21842951529343496,0.6559397132884109,-0.7941140747486822,96.20779803589944,-6.636285556224443
0.5116218897384124,-0.43194174638318866,0.3354443453741234,0.07119322233883978,2.4641980937841637,0.04090353419919581,-0.417213022566238,-0.7230975964763563,0.46970080933758496,-0.4618897789276974,-18.021318670167886,136.57259973727153
-0.06121912511931886,0.282558476974341,-0.37018196082259774,-0.8344898069721465,0.5728992015176284,0.4439936992450939,-2.3005283983257643,-0.6117666018633711,-1.813265533363525,1.677041918738995,-121.81364263329762,-218.32664182154264
0.13647859982623664,0.4820221200744679,-1.4102304022479422,-0.3208250367365214,-1.1813653862470683,-0.5731563554025875,-0.272464567185939,0.26154353530690166,-0.04035186929121959,-1.4205000057412422,-54.02410811868943,-228.3669376234159
-0.5070951356789141,-0.3568015539868472,0.9991246093753884,-0.22533091592366797,0.12157471006907607,0.27201701898666525,-0.5731133390967675,0.22001560364110387,-0.37744333769059346,-1.206417329461,-32.71191526644641,-73.23133174062471
-1.4235758906374973,-0.7710671700859625,0.21692339070893563,-0.17123514325202738,0.5566461569241961,0.740354334646131,0.2920908730804981,1.369836612611102,0.13003272957552708,-0.006172304140576731,50.321154571204765,9.487496998520234
0.616637855769168,-0.4596595168792166,1.0775616767331728,1.8446602065990365,1.597531525268386,0.5620207867716159,-0.004075952322892329,2.2144867545635116,2.3459400279958524,-0.662998024632952,320.1132940502517,594.598805468965
-0.11162697435496732,0.3420775497453849,-1.567017676884361,1.7309810007566842,0.0035576593250867855,0.7772685667385754,-0.883181671445095,-1.2243804183008344,0.5379556891786021,1.6501434233964665,-76.29057769102705,50.83834985535467
0.700737228239972,-1.8316594506839332,-0.4104894563426036,-0.47407872552358776,0.5449260108198408,-0.19373642224302595,1.114472933989878,-2.563842262342459,-1.5715165081509819,-2.1246350963678915,-240.28451111495227,-451.7494304607965
1.9396646855225164,0.36956930664418086,-0.2234869441299855,-1.2700445770900797,0.3016414903823715,-0.7722291728632028,0.8097781338065744,-0.5638358455143073,-0.15850749469289943,-2.6976892486814203,58.25071844210596,-30.46946960328378
-0.3911206671795443,-0.2423057909236229,1.7136144916865832,-0.5682965102692351,0.3836265187868699,0.03907122136018695,-0.0031679095900572665,1.5619277781323821,-0.9480467021301925,-1.1061244419876513,103.72033071574252,27.45342438063082
0.679470531591932,-0.3629029549270708,0.24095082790947997,-1.6109508118823235,-0.3697843696362866,-1.343080790767024,-1.0190699147839168,1.7608940207505959,0.37637572929978613,1.2796962864414068,51.70761544727623,-54.35777856920818
